  resultados de mdend2Qu com arquivo plex_m2_11.dat            
   199   0.200000E+01   0.613497E-02
   200   0.244949E+01   0.751377E-02
   201   0.200000E+01   0.613497E-02
   202   0.346410E+01   0.106261E-01
   203   0.400000E+01   0.122699E-01
   204   0.284956E+02   0.925182E-01
   205   0.173205E+01   0.562354E-02
   206   0.500000E+01   0.162338E-01
   207   0.144914E+02   0.478263E-01
   208   0.200000E+01   0.660066E-02
   209   0.200000E+01   0.660066E-02
   210   0.200000E+01   0.660066E-02
   211   0.200000E+01   0.660066E-02
   212   0.200000E+01   0.660066E-02
   213   0.244949E+01   0.808412E-02
   214   0.244949E+01   0.808412E-02
   215   0.200000E+01   0.660066E-02
   216   0.447214E+01   0.147595E-01
   217   0.103923E+02   0.342980E-01
   218   0.344674E+02   0.119264E+00
   219   0.200000E+01   0.692042E-02
   220   0.200000E+01   0.692042E-02
   221   0.200000E+01   0.692042E-02
   222   0.244949E+01   0.847574E-02
   223   0.244949E+01   0.847574E-02
   224   0.244949E+01   0.847574E-02
   225   0.346410E+01   0.119865E-01
   226   0.256515E+02   0.929403E-01
   227   0.141421E+01   0.512396E-02
   228   0.173205E+01   0.627555E-02
   229   0.173205E+01   0.627555E-02
   230   0.200000E+01   0.724638E-02
   231   0.173205E+01   0.627555E-02
   232   0.173205E+01   0.627555E-02
   233   0.469042E+01   0.169943E-01
   234   0.200000E+01   0.724638E-02
   235   0.200000E+01   0.724638E-02
   236   0.200000E+01   0.724638E-02
   237   0.200000E+01   0.724638E-02
   238   0.282843E+01   0.102479E-01
   239   0.200000E+01   0.724638E-02
   240   0.400000E+01   0.144928E-01
   241   0.268701E+02   0.103745E+00
   242   0.173205E+01   0.668745E-02
   243   0.141421E+01   0.546028E-02
   244   0.141421E+01   0.546028E-02
   245   0.435890E+01   0.168297E-01
   246   0.200000E+01   0.772201E-02
   247   0.200000E+01   0.772201E-02
   248   0.200000E+01   0.772201E-02
   249   0.200000E+01   0.772201E-02
   250   0.200000E+01   0.772201E-02
   251   0.200000E+01   0.772201E-02
   252   0.244949E+01   0.945749E-02
   253   0.200000E+01   0.772201E-02
   254   0.200000E+01   0.772201E-02
   255   0.200000E+01   0.772201E-02
   256   0.316228E+01   0.122096E-01
   257   0.200000E+01   0.772201E-02
   258   0.374166E+01   0.144466E-01
   259   0.266083E+02   0.109499E+00
   260   0.200000E+01   0.823045E-02
   261   0.200000E+01   0.823045E-02
   262   0.200000E+01   0.823045E-02
   263   0.244949E+01   0.100802E-01
   264   0.200000E+01   0.823045E-02
   265   0.200000E+01   0.823045E-02
   266   0.200000E+01   0.823045E-02
   267   0.200000E+01   0.823045E-02
   268   0.316228E+01   0.130135E-01
   269   0.374166E+01   0.153978E-01
   270   0.258844E+02   0.113528E+00
   271   0.173205E+01   0.759671E-02
   272   0.173205E+01   0.759671E-02
   273   0.173205E+01   0.759671E-02
   274   0.223607E+01   0.980732E-02
   275   0.331662E+01   0.145466E-01
   276   0.173205E+01   0.759671E-02
   277   0.173205E+01   0.759671E-02
   278   0.173205E+01   0.759671E-02
   279   0.374166E+01   0.164108E-01
   280   0.200000E+01   0.877193E-02
   281   0.200000E+01   0.877193E-02
   282   0.200000E+01   0.877193E-02
   283   0.200000E+01   0.877193E-02
   284   0.200000E+01   0.877193E-02
   285   0.244949E+01   0.107434E-01
   286   0.200000E+01   0.877193E-02
   287   0.200000E+01   0.877193E-02
   288   0.200000E+01   0.877193E-02
   289   0.244949E+01   0.107434E-01
   290   0.200000E+01   0.877193E-02
   291   0.232379E+02   0.108588E+00
   292   0.200000E+01   0.934579E-02
   293   0.200000E+01   0.934579E-02
   294   0.200000E+01   0.934579E-02
   295   0.200000E+01   0.934579E-02
   296   0.200000E+01   0.934579E-02
   297   0.200000E+01   0.934579E-02
   298   0.244949E+01   0.114462E-01
   299   0.200000E+01   0.934579E-02
   300   0.244949E+01   0.114462E-01
   301   0.200000E+01   0.934579E-02
   302   0.200000E+01   0.934579E-02
   303   0.316228E+01   0.147770E-01
   304   0.231084E+02   0.114967E+00
   305   0.200000E+01   0.995025E-02
   306   0.200000E+01   0.995025E-02
   307   0.200000E+01   0.995025E-02
   308   0.200000E+01   0.995025E-02
   309   0.244949E+01   0.121865E-01
   310   0.200000E+01   0.995025E-02
   311   0.244949E+01   0.121865E-01
   312   0.244949E+01   0.121865E-01
   313   0.282843E+01   0.140718E-01
   314   0.222711E+02   0.117836E+00
   315   0.200000E+01   0.105820E-01
   316   0.200000E+01   0.105820E-01
   317   0.244949E+01   0.129603E-01
   318   0.200000E+01   0.105820E-01
   319   0.200000E+01   0.105820E-01
   320   0.148324E+02   0.810513E-01
   321   0.200000E+01   0.109290E-01
   322   0.200000E+01   0.109290E-01
   323   0.173205E+01   0.946476E-02
   324   0.173205E+01   0.946476E-02
   325   0.173205E+01   0.946476E-02
   326   0.100000E+01   0.546448E-02
   327   0.100000E+01   0.546448E-02
   328   0.100000E+01   0.546448E-02
   329   0.692820E+01   0.378590E-01
   330   0.200000E+01   0.109290E-01
   331   0.244949E+01   0.133852E-01
   332   0.244949E+01   0.133852E-01
   333   0.244949E+01   0.133852E-01
   334   0.235797E+02   0.137893E+00
   335   0.200000E+01   0.116959E-01
   336   0.200000E+01   0.116959E-01
   337   0.200000E+01   0.116959E-01
   338   0.114891E+02   0.687972E-01
   339   0.200000E+01   0.119760E-01
   340   0.200000E+01   0.119760E-01
   341   0.200000E+01   0.119760E-01
   342   0.200000E+01   0.119760E-01
   343   0.200000E+01   0.119760E-01
   344   0.200000E+01   0.119760E-01
   345   0.200000E+01   0.119760E-01
   346   0.200000E+01   0.119760E-01
   347   0.200000E+01   0.119760E-01
   348   0.200000E+01   0.119760E-01
   349   0.199499E+02   0.127884E+00
   350   0.200000E+01   0.128205E-01
   351   0.200000E+01   0.128205E-01
   352   0.200000E+01   0.128205E-01
   353   0.200000E+01   0.128205E-01
   354   0.200000E+01   0.128205E-01
   355   0.200000E+01   0.128205E-01
   356   0.200000E+01   0.128205E-01
   357   0.200000E+01   0.128205E-01
   358   0.200000E+01   0.128205E-01
   359   0.189737E+02   0.129957E+00
   360   0.424264E+01   0.292596E-01
   361   0.200000E+01   0.137931E-01
   362   0.200000E+01   0.137931E-01
   363   0.200000E+01   0.137931E-01
   364   0.114891E+02   0.814832E-01
   365   0.424264E+01   0.303046E-01
   366   0.200000E+01   0.142857E-01
   367   0.200000E+01   0.142857E-01
   368   0.200000E+01   0.142857E-01
   369   0.200000E+01   0.142857E-01
   370   0.200000E+01   0.142857E-01
   371   0.200000E+01   0.142857E-01
   372   0.200000E+01   0.142857E-01
   373   0.200000E+01   0.142857E-01
   374   0.179444E+02   0.136980E+00
   375   0.200000E+01   0.152672E-01
   376   0.200000E+01   0.152672E-01
   377   0.969536E+01   0.757450E-01
   378   0.424264E+01   0.334066E-01
   379   0.173205E+01   0.136382E-01
   380   0.173205E+01   0.136382E-01
   381   0.173205E+01   0.136382E-01
   382   0.100000E+01   0.787402E-02
   383   0.100000E+01   0.787402E-02
   384   0.173205E+01   0.136382E-01
   385   0.141421E+01   0.111355E-01
   386   0.469042E+01   0.369324E-01
   387   0.200000E+01   0.157480E-01
   388   0.200000E+01   0.157480E-01
   389   0.244949E+01   0.192873E-01
   390   0.244949E+01   0.192873E-01
