  resultados de mdend2Qu com arquivo plex_m2_11.dat            
   46     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   47     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   48     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   49     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.235E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   49     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   50     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   51     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.530E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   51     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   52     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   53     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   54     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   55     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   56     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   57     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   58     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   59     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.225E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   59     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   60     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   61     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.215E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   61     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.350E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   62     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.350E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   63     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.350E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
   64     0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.350E+01    0.700E+01    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.210E+02    0.350E+02    0.365E+02    0.365E+02    0.385E+02    0.385E+02    0.400E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.520E+02    0.645E+02    0.645E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.695E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.770E+02    0.810E+02    0.825E+02    0.825E+02    0.840E+02    0.850E+02    0.860E+02
